company_adddress,add_full,add_off
1077XX | 1997,STRAWINSKYLAAN 1997 TOWER I 7 TH,0
1000AZ | 200,PRINS BERNHARDPLEIN 200,10000
3299WJ | 3,STRIENE 3,0
3831BK | 17,STOEVELAAR 17,0
1791BC | 93,SCHILDEREND 93,0
3833AM | 6,LARIKSLAAN 6 UNIT C 1 E,0
1217DJ | 31,WISSELOORDLAAN 31,0
2566KB | 179,SPORTLAAN 179,0
2491BT | 11,ELBE 11,0
1261WZ | 1,BINNENDELTA 1 B,0
3761HA | 5,VREDEHOFSTRAAT 5,0
7325WV | 230,ZUTPHENSESTRAAT 230,0
6601HE | 30,KELVINSTRAAT 30,0
8912BG | 19,MORSEWEG 19,0
6666LT | 20,P V M GELDERLAND ROOD 20,0
7825VH | 41,CORNELIS HOUTMANSTRAAT 41,0
8061RB | 38,INDUSTRIEWEG 38,0
2801CM | 29,REGENTESSEPLANTSOEN 29,0
5961NG | 14,SONGERTWEG 14,0
4303AC | 2,ANNA VAN EGMONDLAAN 2,0
7794RL | 3,OLDEMEIJERWEG 3 A,0
2242BR | 61,LANGE KERKDAM 61,0
3233RL | 32,BUITENHOF 32,0
3742AP | 22,PIET HEINLAAN 22,0
8253PL | 14,DE DOMMEL 14,0
3881LW | 1,RUITENBEEK 1,0
6681TS | 101,DWARSDIJK 101,0
4576EZ | 2,EMMAHOF 2,0
6921RW | 16,RATIO 16,0
4417CK | 53,ROOMPOT 53,0
2111AH | 2,SLINGERWEG 2 A,0
3861RE | 6,MEESTERSTRAAT 6 A,0
2583CM | 42,DR LELYKADE 42 K,0
1012GM | 322,OUDEZIJDS VOORBURGWAL 322,0
1842GW | 48,DORPSSTRAAT 48,0
3012AA | 5,COOLSINGEL 5,0
2801LE | 189,HOGE GOUWE 189,0
7521BE | 10,RIGTERSBLEEKZANDVOORT 10 217,0
4841KK | 21,POSTBAAN 21,10000
3047BJ | 46,MELBOURNESTRAAT 46 D,0
6343AH | 14,SCHUTTEHEIWEG 14,0
1786PD | 5,SCHEEPMAKERSWEG 5,0
3722GP | 10,JULIANALAAN 10 12,0
3068ED | 510,SINCLAIR LEWISPLAATS 510 A,0
3582EA | 10,LEDIG ERF 10,0
2288GE | 2,POLAKWEG 2,0
3543BG | 83,EDMOND AUDRANSTRAAT 83,0
1016EE | 311,KEIZERSGRACHT 311,2500
1012WX | 15,SPUI 15,0
2514AB | 19,KONINGINNEGRACHT 19 UNIT 131,76
3071AE | 2,ERIC KROPSTRAAT 2,0
2012EM | 14,VAN EEDENSTRAAT 14,0
2566GA | 207,NIEBOERWEG 207,0
2861EZ | 5,T HOOGE ZAND 5,0
1077GK | 2,VERDISTRAAT 2,0
3088GC | 97,ALBERT PLESMANWEG 97,0
2595AN | 104,WILHELMINA VAN PRUISENWG 104 HSD CAMPUS,112
1011VM | 177,RAPENBURGERSTRAAT 177 D,6923
1911DB | 34,MOLENWERF 34 E,0
1060SZ | 37,A REITSMAKADE 37,0
3927AB | 29,MOLENSTRAAT 29,0
5987AJ | 6,JACOBUSSTRAAT 6,0
1054HG | 145,OVERTOOM 145,0
9288XJ | 20,OASTKERN 20,0
9711KS | 12,VISMARKT 12 C,0
1981BC | 5,TORENSTRAAT 5,0
1098KZ | 6,WETHOUDER FRANKEWEG 6,0
2861EX | 30,AMBACHTSTRAAT 30,0
7772JZ | 75,BAALDERESCH 75,0
3417XR | 11,STEENOVENWEG 11,0
2408DV | 33,AUGUSTIJNENLAAN 33,0
2134CL | 55,ANTON GEESINKSTRAAT 55,0
7411CN | 81,BERGSINGEL 81,0
4564RA | 7,WARANDASTRAAT 7,0
1795AG | 8,LANGEVELDSTRAAT 8,0
6245AH | 47,KAPELKESSTRAAT 47,0
6245EP | 23,KENNEDYLAAN 23,0
6245GD | 7,ST MARTINUSSTRAAT 7,0
7776RP | 4,HOOGEVEENSEWEG 4,0
4462HD | 4,MARQUESWEG 4,0
5025JX | 212,KORVELPLEIN 212,0
9051DT | 51,DS S HUISMANSSTRJITTE 51,0
2012NM | 192,WAGENWEG 192,0
1054GX | 3,ANNA VAN DEN VONDELSTR 3 H,5000
1077XX | 741,STRAWINSKYLAAN 741 TOWER C 7 E,96
3991BZ | 8,DORPSSTRAAT 8,0
5554ER | 62,HEISTRAAT 62,0
5914XE | 3,ALBERT CUYPSTRAAT 3,0
6045JC | 1,PRODUKTIEWEG 1 3 E VERDIEPIN,0
2712PB | 37,BLEISWIJKSEWEG 37 A,0
4571LR | 8,NOORDPOLDERSTRAAT 8,0
1018LL | 107,ISAAC TITSINGHKADE 107,0
4891NM | 43,DEN HOOIBERG 43,0
5643BP | 1,HEGGERANKLAAN 1,0
5644PH | 9,GOUDENREGENSTRAAT 9,0
8927AK | 4,IT SINDERLAN 4,0
2408NK | 21,HERFSTLAAN 21,0
6361GL | 65,GRIJZEGRUBBEN 65,0
3077AS | 57,STADIONWEG 57 D 2 E ETAGE,0
7071WZ | 13,KERKSTRAAT 13 A,0
4284EL | 2,HOEFSELAAN 2,0
1191JR | 10,POLDERWEG 10,0
3533JG | 200,FRANZLISZTPLANTSOEN 200,2500
9746CA | 10,BERNARDUSSTRAAT 10,0
1018DD | 2,PLANTAGE MIDDENLAAN 2 C,0
9932AB | 26,ZWET 26,0
3871RV | 30,DE HEERD 30,0
8051NP | 77,VELDWEG 77,0
3033BL | 133,SCHIEKADE 133 C 31,0
5154PH | 19,TONGERLOOSTRAAT 19,0
8011RX | 20,SPOELSTRAAT 20,0
5657EA | 81,LUCHTHAVENWEG 81 221,62
2652BT | 2,HAVENSTRAAT 2,0
4813KW | 5,STEENHOUWERSTRAAT 5,0
6001AW | 22,BOERHAAVESTRAAT 22,0
7322DT | 90,DOVENETEL 90,0
1068VM | 255,PRESIDENT ALLENDELAAN 255,0
1985GE | 9,DE GENESTETLAAN 9,0
6811DL | 19,KERKSTRAAT 19,0
1081CN | 89,DE CUSERSTRAAT 89 2 HG,0
3911TS | 157,UTRECHTSESTRAATWEG 157,0
3454PV | 2,RIJNZATHE 2,0
6882NE | 2,SCHELDESTRAAT 2 B,0
3959AE | 63,DWARSWEG 63 B,0
1060NT | 55,BRENNER 55,0
4389PD | 4,EUROPAWEG ZUID 4,0
2518AD | 100,ZEESTRAAT 100,0
2132JC | 38,WEGALAAN 38 B,0
2491ED | 55,WESTVLIETWEG 55 HAL 3,0
2914KM | 32,RAADHUISPLEIN 32,0
5801EG | 4,BERGWEG 4 BEGANE GROND,0
5406NN | 14,LAGE RANDWEG 14,0
4451KB | 12,STENEVATE 12,0
7006RH | 27,HANZESTRAAT 27,0
6255NS | 14,HOOGCRUTS 14 B,0
1313LC | 13,ZWENKGRASSTRAAT 13,0
7244RR | 35,LOCHEMSEWEG 35,0
2993TP | 8,NOORDERHOEVE 8,0
1023NG | 247,SCHELLINGWOUDERDIJK 247,0
9902SB | 1,BUXZIJLWEG 1,0
2011DD | 17,KLEINE HOUTSTRAAT 17,0
1054ET | 11,TESSELSCHADESTRAAT 11,0
8448GW | 10,VENUS 10,0
3059LT | 5,EMMY VAN LEERSUMHOF 5,0
2024HB | 12,HELENE SWARTHSTRAAT 12,0
6814BB | 20,SONSBEEKWEG 20,0
1404BR | 6,GENERAAL DE LA REIJLAAN 6,0
4873AZ | 111,HOF VAN DEN HOUTE 111,0
6827BM | 19,BRUNINGWEG 19 A,0
1323VK | 21,OPERETTEWEG 21 H,0
4356CG | 8,RANDDUINWEG 8 A,0
2908LP | 11,RIETBAAN 11,0
6604BV | 4,EDISONSTRAAT 4 A,0
8378JA | 37,PAASLOERWEG 37,0
3033EC | 16,PROVENIERSPLEIN 16 A,0
5741JJ | 65,HEUVELPLEIN 65 A,0
2925CL | 27,PLUIMES 27,0
1033SC | 58,TT VASUMWEG 58 KANTOOR B 3,0
1053TH | 38,SCHIMMELSTRAAT 38 H,0
2586TT | 20,HAVENKADE 20,0
9203BD | 17,EIBERTSBEK 17,0
3451XA | 10,ODENVELTPARK 10,0
3056RG | 7,HERTSHOOISTRAAT 7,0
2994AV | 15,ERIKSAKKER 15,0
1713CC | 35,TULPENBURGH 35,10000
2984AH | 10,NIJVERHEIDSTRAAT 10 C,0
1102DS | 556,BIJLMERPLEIN 556 A,0
4384MN | 32,MENDELSSOHNLAAN 32,0
3764BL | 12,STEENHOFFSTRAAT 12,0
7391EK | 16,STATIONSSTRAAT 16,0
7391EK | 14,STATIONSSTRAAT 14,0
3981EV | 4,LANGSTRAAT 4 C,0
3542AA | 63,ATOOMWEG 63 A 305 A,0
7545PL | 45,ZWERINGHOEKWEG 45,0
7211EL | 15,JODENDIJK 15,0
4131NS | 10,EENDRACHTSWEG 10,0
9407TJ | 7,AMERIKAWEG 7,0
6852JS | 7,WILDZANG 7,0
5084HV | 122,BIESTSESTRAAT 122,0
8061RC | 16,HANZEWEG 16,0
1013NJ | 6,BARENTSZPLEIN 6 G,0
1018JA | 5,KATTENBURGERSTRAAT 5 BUILDING 027,0
8923EL | 2,LEO TWIJNSTRASTRAAT 2,0
1402SP | 3,BADHUISLAAN 3,0
1401AC | 55,BREDIUSWEG 55,0
1401RA | 23,VAARTWEG 23 G,0
1325NS | 83,AUDREY HEPBURNSTRAAT 83,0
5431KX | 65,SPERWERHORST 65,0
4811AJ | 15,WILLEMSTRAAT 15,0
1687WL | 52,RIETVEEN 52,0
7351TS | 9,DELERWOUD 9,0
3084LS | 213,SMITSHOEKSEWEG 213,0
1093EC | 11,LINNAEUSSTRAAT 11 A,0
9727AJ | 97,PEIZERWEG 97 UNIT N,0
6333AP | 14,DE STEEG 14 BUS B,0
3751JH | 53,ACHTERSTE KAMP 53,0
5704BX | 6,WEYERBEEMD 6,0
1082MS | 109,GUSTAV MAHLERPLEIN 109 115,0
7971CN | 17,DORPSSTRAAT 17,0
3511MH | 550,ARTHUR VAN SCHENDELSTR 550,0
3572BM | 144,BILTSTRAAT 144,0
1077BH | 174,APOLLOLAAN 174,0
3066GS | 49,ANTHONETTA KUIJLSTRAAT 49 B,0
1075GV | 9,LASSUSSTRAAT 9 A,0
9636CC | 37,WESTEIND 37,0
2011ET | 7,GASTHUISVEST 7 F,0
1121GK | 52,STOUTENBURG 52,0
9295KM | 19,KALKHUSWEI 19,0
7707CG | 29,HOOGEVEENSEWEG 29,0
5613DM | 84,TONGELRESESTRAAT 84 A,0
1951AZ | 30,EENDRACHTSSTRAAT 30,0
1432LE | 2,ZOETE VEENSTRAAT 2,0
6163TS | 101,ASTERSTRAAT 101,0
9727KB | 19,LEONARD SPRINGERLAAN 19,0
5461KX | 31,MGR VDN TILLAARTSTRAAT 31,0
5664HS | 2,HOFSTRAAT 2,0
5045PB | 73,KINDERDIJKSTRAAT 73,0
1012HM | 23,SINT PIETERSPOORTSTEEG 23 A,0
2011VH | 9,WILHELMINASTRAAT 9,0
1092CK | 2,LINNAEUSSTRAAT 2 C,0
7313AP | 17,2 E BEUKENLAAN 17 A,0
5541EM | 7,KERKSTRAAT 7,0
2105ME | 103,HERENWEG 103 A 1,0
30700 | 51,RUE DE LARCEAU 51,0
7815GB | 33,NIJKAMPENWEG 33,0
5841CK | 45,DEURNESEWEG 45,0
1032HD | 13,KAMPERFOELIEWEG 13,0
5061KA | 27,SCHIJFSTRAAT 27,0
3011GZ | 298,DS JAN SCHARPSTRAAT 298,0
1446TR | 35,AMPERESTRAAT 35 37,0
1102MK | 997,BIJLMERPLEIN 997,0
1321LH | 104,ANNIE MG SCHMIDTWEG 104,0
1231KL | 21,NIEUWLOOSDRECHTSEDIJK 21,0
1075AP | 40,ORANJE NASSAULAAN 40,0
3011XW | 236,WIJNBRUGSTRAAT 236,0
3723KN | 16,PALESTRINALAAN 16,0
2665MS | 1,IRISWEG 1,0
8022AW | 15,CEINTUURBAAN 15,0
6027SG | 36,DE WIET 36,0
2352JZ | 101,VAN DER VALK BOUMANWEG 101,0
7021HB | 23,RUURLOSEWEG 23,0
6666LT | 22,P V M GELDERLAND ROOD 22,0
5441PA | 4,HAPSEWEG 4 A,0
8605AC | 9,REGENBOOGSTRAAT 9,0
1161BW | 57,DOMINEESLAAN 57 B,0
6811AA | 6,JANSBUITENSINGEL 6,0
6811AD | 29,JANSBUITENSINGEL 29,0
7331BK | 2,ARNHEMSEWEG 2 F,0
3582GM | 258,KONINGSWEG 258,0
9254AL | 1,VOSSENBURCHT 1,0
3901CX | 120,SCHEEPJESHOF 120,0
8921AA | 37,OOSTERGRACHTSWAL 37,0
1105AL | 50,SIJSJESBERGWEG 50,0
3521GH | 162,VONDELLAAN 162,0
3511BC | 31,VREDENBURG 31,0
3512TA | 12,POTTERSTRAAT 12 B,0
6827AB | 18,NIEUWE KADE 18 2,0
2288EM | 42,VERRIJN STUARTLAAN 42 A,0
7667PC | 340,OOTMARSUMSEWEG 340,0
8861NH | 4,FAHRENHEITSTRAAT 4,0
3071KE | 82,PRINS HENDRIKKADE 82 A,0
4031JW | 17,BULKSESTRAAT 17,0
4143JB | 8,PFINZTALSTRAAT 8,0
3016BA | 3,PARKLAAN 3 2 E ETAGE,0
8085RW | 4,SCHOOTBRUGGEWEG 4,0
5575AN | 46,SENGELSBROEKSESTRAAT 46,0
2514GM | 94,NOORDEINDE 94 A,0
1411GT | 62,VALKEVEENSELAAN 62,0
1118CZ | 364,EVERT VAN DE BEEKSTRAAT 364 GOUTLOOKTO,0
1069KD | 281,JOHAN HOFMANSTRAAT 281,0
1014ZP | 208,PONTSTEIGER 208,0
1624NR | 2,DAMPTEN 2,0
1071CZ | 2,PAULUS POTTERSTRAAT 2,0
9041CT | 9,K J VAN DEN AKKERSTR 9,0
2821LD | 48,BENEDENKERKSEWEG 48,0
1431BA | 15,VAN CLEEFFKADE 15,0
3521BD | 43,VEEMARKTPLEIN 43,0
7478BZ | 45,DE KERKEGAARDEN 45,0
7811KS | 229,KLEPEL 229,0
3824MJ | 26,ASTRONAUT 26,0
2441LB | 1,SCHOTERWEG 1 A,0
1862AG | 12,DAWSONNES 12,0
5144GV | 5,HANDELSTRAAT 5,0
3442AP | 93,SINGEL 93,0
9561TZ | 2,HOOILAND 2 A,0
2565GW | 58,HANENBURGLAAN 58,0
2712XV | 88,DE RUYTERSTRAAT 88,0
1131DM | 6,PARALLELWEG 6,0
1446AA | 3,POLDERWEG 3,0
2497GL | 217,LAAN VAN WAALHAVEN 217,0
9005PB | 8,KERKBUURT 8,0
5801BC | 9,POSTSTRAAT 9,0
1976BM | 56,KROMHOUTSTRAAT 56,0
8406AB | 10,WARREWEI 10 A,0
3015CB | 7,MUSEUMPARK 7,0
5391KC | 3,NULANDSESTRAAT 3,0
6744XA | 4,RIBESSTRAAT 4,0
5673AN | 4,PAPENVOORTSEDIJK 4,0
3791PG | 189,HESSENWEG 189 A,0
5928PW | 56,MARINUS DAMMEWEG 56,0
3981PC | 56,VEILINGWEG 56,0
3274LH | 85,BOONSWEG 85,0
1019DA | 61,VEEMARKT 61,0
4797EM | 1,MAARTENSKREEK 1,0
1082MT | 241,GEORGE GERSHWINLAAN 241,0
9521JA | 26,DRENTSE POORT 26,0
1082MA | 102,GUSTAV MAHLERPLEIN 102 TOYO ITO TOR,0
5432KA | 27,KEERKADE 27,0
1087EK | 41,MARIA AUSTRIASTRAAT 41,0
2272AS | 94,VEURSELAAN 94,0
1781KE | 115,KONINGSTRAAT 115,0
2312WG | 12,MIRAKELSTEEG 12 A,0
8011PA | 17,SASSENSTRAAT 17,0
7471CZ | 14,DJ BUNSCHOTENSTRAAT 14,0
1072NV | 42,1 E VAN DER HELSTSTRAAT 42 H,0
3905PA | 2,VENDELIER 2 C,0
6269AC | 26,RIJKSWEG 26,0
1771ST | 80,WESTRAK 80 A,0
1339KX | 12,ANTIGUASTRAAT 12,0
2585GJ | 12,SURINAMESTRAAT 12,0
5491TS | 41,SLUITAPPEL 41,0
5251RG | 12,INDUSTRIEPARK VLIEDBERG 12,0
1114AJ | 201,PIETER BRAAIJWEG 201,0
7439AS | 3,TWELLOSEWEG 3 A,0
1132CE | 28,MEESTER MUHRENLAAN 28,0
5651GW | 153,ACHTSEWEG ZUID 153 F,0
7041AS | 3,HET KATTENBURG 3,0
9861AC | 77,HOOFDSTRAAT 77,0
3449HZ | 9,POTTENBAKKERSWEG 9,0
3044AS | 139,INDUSTRIEWEG 139 B,0
6862XM | 8,WIJNAND VAN ARNHEMWEG 8,0
2111AL | 5,SCHULPWEG 5,0
5038CS | 45,HEUVEL 45,0
8243PX | 51,SCHOEPENWEG 51 A,0
4811WC | 7,T SAS 7,0
5581WG | 17,VAN DIJKLAAN 17 B,0
9765CN | 278,HOOFDWEG 278,0
1215AL | 4,BOSDRIFT 4,0
3201LW | 16,HONGERLANDSEDIJK 16,0
5141EC | 10,KERKSTRAAT 10,0
1696AB | 21,NOORDERDRACHT 21 A,0
2497GL | 287,LAAN VAN WAALHAVEN 287 UNIT 1,0
1191BX | 22,PRINSES MARGRIETLAAN 22,0
8232DK | 37,SCHOUW 37 23,0
1398XX | 32,WEESPERSTRAAT 32,0
9636HT | 20,EUROPAWEG 20,0
4706WC | 10,BRAKESTEINLAAN 10,0
2517RS | 101,ARCHIMEDESSTRAAT 101,0
8271KK | 46,KREEFT 46,0
7461AD | 41,NIJVERHEIDSSTRAAT 41,0
2132LN | 1206,OPAALLAAN 1206,0
2142EV | 36,CRUQUIUSPLEIN 36,0
9765AL | 1,PRINSES IRENELAAN 1 A,0
2582NE | 9,JOHAN V OLDENBARNEVELTLN 9 C,0
3721PC | 30,SPOORLAAN 30,0
1071SZ | 72,REIJNIER VINKELESKADE 72,0
3014AE | 69,DIERGAARDESINGEL 69 A,0
7522KE | 36,SCHUMANNLAAN 36,0
3544AK | 78,EERSTE OOSTERPARKLAAN 78,0
1014BK | 46,DYNAMOSTRAAT 46,0
5571RC | 25,LUIWERK 25,0
1951AM | 2,CORVERSLAAN 2,0
1393PM | 56,KLOMPWEG 56,0
6811KD | 46,WILLEMSPLEIN 46,0
4824NK | 14,RUISSENBEEMD 14,0
3721PC | 40,SPOORLAAN 40,0
1181BR | 465,AMSTERDAMSEWEG 465 A,0
7322GC | 88,MALROVE 88,0
4007WE | 20,FJEBBENSSTRAAT 20,0
2984BG | 38,RIDDERPOORT 38,0
1103AB | 1,EGOLIPLEIN 1,0
5211HG | 39,KEIZERSTRAAT 39,0
1784AA | 51,MARSDIEPSTRAAT 51,0
1017JD | 21,AMSTELVELD 21,0
2111AC | 8,PENTISLAAN 8,0
4176BL | 2,HAARSTRAAT 2,0
5349TG | 165,ANGELENWEG 165 B,0
3328AR | 132,LUCHTENBURG 132,0
7741MG | 12,DATA 12 16,0
3045AJ | 1,VANTAABAAN 1,0
3511MJ | 650,ARTHUR VAN SCHENDELSTR 650 HNK CENTRAAL,0
9261XC | 4,MOUNEKAMP 4,0
3035CG | 69,SCHOMMELSTRAAT 69,0
3051GK | 91,KLEIWEG 91 A,0
3013AH | 18,SCHIESTRAAT 18,0
2516EH | 60,RIJSWIJKSEWEG 60,0
7881NM | 227,KANAAL B ZZ 227,0
4815NC | 11,STADIONSTRAAT 11,0
1217JT | 6,COSTERUSLAAN 6,0
8071RC | 23,EDISONWEG 23,0
5612AA | 35,FELLENOORD 35,0
5215MV | 9,HET ZUIDERKRUIS 9,0
7608RN | 15,BIESTERWEG 15,0
1181NX | 25,RUISCHENSTEIN 25,0
4814RS | 24,NEERLOOPWEG 24,0
9672AD | 28,JA KONINGSTRAAT 28 D,0
1181XG | 5,PIETER LASTMANWEG 5,0
7418EV | 16,MUNSTERSTRAAT 16,0
5232BC | 20,EUROPALAAN 20,0
9403VP | 2,STEENHOUWERSTRAAT 2,0
1114AB | 901,JOOP GEESINKWEG 901 GROUND 1,138
7151NS | 84,KIEFTEWEG 84,0
3261LP | 8,ALBERT EINSTEINSTRAAT 8,0
3263EK | 3,ROODPAD 3,0
4328PB | 55,HOGEWEG 55,0
1017DG | 30,NIEUWE SPIEGELSTRAAT 30,0
2289DE | 70,LAAN VAN ZUID HOORN 70,0
2676LT | 184,HONDERDLAND 184,0
4701KH | 13,KLOOSTERSTRAAT 13,0
5644RJ | 224,AALSTERWEG 224,0
2241AB | 67,DEIJLERWEG 67,10000
7522NB | 5,DRIENERLOLAAN 5 KAMER ZH 143,0
5236BP | 52,MEERWIJKWEG 52,0
3075WS | 29,KORTEWELLE 29,0
2909VA | 562,FASCINATIO BOULEVARD 562 UNIT 305,0
6267CA | 45,LIMBURGERSTRAAT 45,0
5473HE | 15,DE MORGENSTOND 15,0
7772NB | 95,BOTERBLOEM 95,0
3331LE | 20,VEERPLEIN 20,0
1082MT | 123,GEORGE GERSHWINLAAN 123,0
3841CC | 4,DONKERSTRAAT 4,0
4907RD | 19,ABRAHAM BLOEMAERTHOEK 19,0
1072HP | 53,DUSARTSTRAAT 53 H,0
1812RR | 23,FLUORIETWEG 23 E,0
3351GC | 6,BILDERDIJKSTRAAT 6,0
1077XX | 1789,STRAWINSKYLAAN 1789,0
4363NA | 7,KOEKOEKSWEG 7,0
1051KE | 27,JAN VAN GALENSTRAAT 27 A,0
2251RG | 26,COR VAN OSNABRUGGELAAN 26,0
8912AN | 17,KELVINSTRAAT 17,0
6721AH | 12,BORNWEG 12 A,0
5345PV | 17,KASTELEINSTRAAT 17,0
1821BT | 7,PROFVAN DER WAALSSTRAAT 7,0
7441BN | 26,ERICAWEG 26,0
9045PV | 2,DE HAMMERINGEN 2,0
1261EG | 5,BINNENDOOR 5,0
3013AB | 11,DELFTSESTRAAT 11 F,0
3054AP | 278,STRAATWEG 278,0
1507DG | 87,PENNINGWEG 87 A,0
3707EV | 18,ACACIALAAN 18,0
2925ES | 46,BURG LEPELAARSSINGEL 46,0
3515ET | 77,GOEMAN BORGESIUSLAAN 77,0
4532AX | 43,JULIANA VAN STOLBERGSTR 43,0
5405BH | 19,VLIEGENIERSSTRAAT 19,0
8226TC | 24,MENKEMABORG 24,0
3335AA | 15,DIEPENBROCKLAAN 15,0
6226DD | 5,GIEL DUIJKERSSTRAAT 5,0
3852AB | 141,HARDERWIJKERWEG 141,0
2585AN | 16,JAVASTRAAT 16,0
3011PA | 186,GROTEMARKT 186,0
1055EK | 84,BOS EN LOMMERPLEIN 84,0
1082MS | 3,GUSTAV MAHLERPLEIN 3 HFC 26 TH FL,1541
4151BR | 60,LANGENDIJK 60,0
5684GS | 13,PRINSES MARGRIETLAAN 13,0
7887BB | 37,KERKWEG 37,0
2492JM | 28,SIMON CARMIGGELTHOF 28,0
3089JX | 3,SCHEEPSBOUWPLEIN 3,0
6811AS | 3,TELEFOONSTRAAT 3,0
2461EC | 10,WESTKANAALWEG 10 E 1,0
3111DZ | 1,HOUTZAGERIJ 1,0
2408TM | 116,DE OUDE WERELD 116,0
5461KZ | 22,MGR VDN TILLAARTSTRAAT 22,0
3271TP | 18,KONINGSPARK 18,0
1076DM | 94,HESTIASTRAAT 94,0
5911EE | 30,WILHELMINAPARK 30,0
5253CB | 18,VIMMERIK 18,0
7671EG | 17,BEDRIJFSWEG 17,0
2034MR | 50,DILLESTRAAT 50,0
5394LE | 1,KORENSTRAAT 1,0
3842LC | 1,VERKEERSWEG 1,0
1077XX | 1547,STRAWINSKYLAAN 1547 TOREN C 15 E,1538
1012DR | 86,OUDEZIJDS ACHTERBURGWAL 86,0
2851EM | 42,PROVINCIALEWEG WEST 42 A,0
7001DT | 4,DR HUBER NOODTPLAATS 4,0
3155TM | 74,STATIONSSTRAAT 74,0
3526KS | 40,EUROPALAAN 40 UNIT B 369,0
1359KM | 26,WOUDLAAR 26,0
1019DD | 36,VEEMARKT 36 B,0
6214VN | 31,FLORASINGEL 31,0
1081JV | 1104,AMSTELVEENSEWEG 1104,0
7311HL | 2,MARIASTRAAT 2 H,0
1076CK | 260,STADIONPLEIN 260,0
1077XX | 1235,STRAWINSKYLAAN 1235 WTC TOREN B,3333
5433NG | 31,LANGE OIJEN 31,0
2288GM | 12,VERAARTLAAN 12,0
1851EA | 13,DE NIEUWE PLANTAGIE 13,0
6832CR | 1,AKKERWINDESTRAAT 1 208,0
7602RG | 37,VIRULYWEG 37 E,0
8601CN | 4,KLEINE KERKSTRAAT 4 C,0
2332KG | 12,HAAGSE SCHOUWWEG 12,0
3752GC | 14,OOSTERZATE 14,0
2141NJ | 30,RAVELIJN 30,0
4813BA | 5,HAAGSEMARKT 5,0
4206CK | 9,PAPLAND 9 1 B,0
5612LX | 1,BOGERT 1,0
4382NV | 41,EDISONWEG 41,0
6521ME | 44,REMBRANDTSTRAAT 44 B,0
6093EB | 81,DORPSTRAAT 81,0
5657DB | 40,FLIGHT FORUM 40 GROUND FLOOR,0
4823GL | 29,ASTERDSE SLUIS 29,0
7821AE | 24,JULES VERNEWEG 24,0
1043AM | 63,MOEZELHAVENWEG 63,0
3707GG | 42,PLATOLAAN 42,0
1401BH | 16,ISAAC DA COSTALAAN 16,0
1015BT | 114,HERENGRACHT 114 HA,0
3364DK | 257,SPORTLAAN 257,0
1074SR | 412,JOZEF ISRAELSKADE 412,0
2517KK | 77,EISENHOWERLAAN 77 F,0
6663CB | 44,PASTOOR VAN LAAKSTRAAT 44,0
9751SZ | 9,NIEUWE STATIONSWEG 9,0
3732DR | 3,DAHLIASTRAAT 3,0
3583JJ | 22,STADHOUDERSLAAN 22,0
4834XZ | 7,STRUIJSHOF 7,0
2411BE | 5,MARKTSTRAAT 5 1 E VERDIEPIN,0
2408GS | 100,UTRECHTSTRAAT 100,0
5684ZC | 1,EUROPAPLEIN 1 GEBOUW 21 RU,1025
2334GE | 77,HAARLEMMERWEG 77,0
9743BG | 16,DIAMANTLAAN 16,0
7545ER | 21,SL LOUWESSTRAAT 21,0
6591CA | 5,HOUTSTRAAT 5,0
2651ZH | 16,KO VAN DIJKSINGEL 16,0
2343JB | 21,ABTSPOELWEG 21,0
6997AN | 57,AG NOIJWEG 57,0
9751NP | 38,KERKLAAN 38,0
1077XX | 1209,STRAWINSKYLAAN 1209 TOREN A,4450
1077XX | 1209,STRAWINSKYLAAN 1209,4450
5804AR | 3,SPURKT 3 C,0
1406KD | 59,MEENTWEG 59,0
2841DC | 25,ZUIDPLASPOLDERWEG 25 A,0
3372BH | 89,RIVIERDIJK 89,0
2061BP | 11,HEUVELWEG 11,0
3812RR | 155,AMSTERDAMSEWEG 155,0
8011VZ | 3,BADHUISWAL 3,0
6229AM | 4,HOGE WEERD 4,0
6017AJ | 9,WATERSTRAAT 9,0
4461AA | 37,KORTE VORSTSTRAAT 37,0
1182JT | 4,LAAN NIEUWERAMSTEL 4 B,0
7556MX | 6,ZAAGSTRAAT 6,0
3891KC | 19,GAFFEL 19,0
2242RD | 23,FLORIJNLAAN 23,0
5652AG | 4,DE WITBOGT 4,0
5615PP | 1,HALLENWEG 1 A,0
7609CJ | 82,DE DELLE 82,0
5275EB | 14,HET SCHILD 14,0
3011BH | 154,SCHIEDAMSE VEST 154,0
1077XX | 1029,STRAWINSKYLAAN 1029 TOREN A,10000
1011SC | 123,NIEUWE HERENGRACHT 123 A,0
2141BC | 62,VIJFHUIZERDIJK 62,0
3511BH | 1,DRIEHARINGSTRAAT 1 3,0
1012VN | 223,SPUISTRAAT 223 C,0
3372BJ | 104,RIVIERDIJK 104,0
3372BJ | 113,RIVIERDIJK 113,0
1012KL | 81,ROKIN 81,0
3812BH | 236,SOESTERWEG 236,0
3047BC | 64,CAIROSTRAAT 64,0
1017SN | 26,WETERINGSTRAAT 26,0
5151AA | 8,MOLENSTEEG 8,0
3811HC | 36,ZUIDSINGEL 36,0
6681AK | 1,VAN AMBESTRAAT 1,0
1101CT | 328,HERIKERBERGWEG 328 6 E VERDIEPIN,0
5211LR | 19,BASELAARSSTRAAT 19,0
6215JC | 82,VELDWEZELTSTRAAT 82 A,0
1437CL | 463,KRUISWEG 463,0
